Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
24-12-2016,28-12-2016,Second Class,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704
23-10-2017,27-10-2017,Standard Class,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,South,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3,0.2,107.985
28-10-2016,04-11-2016,Standard Class,Suzanne McNair,Corporate,United States,Greenville,North Carolina,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928
07-07-2017,09-07-2017,Second Class,Christine Sundaresam,Consumer,United States,Long Beach,New York,East,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336
01-10-2016,02-10-2016,First Class,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0,18.873
01-10-2016,02-10-2016,First Class,Chris Cortes,Consumer,United States,La Porte,Indiana,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881
02-09-2017,07-09-2017,Standard Class,Phillip Flathmann,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0,1.7739
24-12-2014,29-12-2014,Standard Class,Julie Creighton,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,Letter Size Cart,142.86,1,0,41.4294
24-12-2014,29-12-2014,Standard Class,Julie Creighton,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267
23-09-2017,27-09-2017,Standard Class,Brooke Gillingham,Corporate,United States,Louisville,Colorado,West,Furniture,Furnishings,Aluminum Document Frame,29.328,3,0.2,3.666
04-06-2017,08-06-2017,Standard Class,Dan Campbell,Consumer,United States,Florence,Alabama,South,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,0,5.616
21-04-2016,26-04-2016,Standard Class,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4,0.2,-12.792
21-04-2016,26-04-2016,Standard Class,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3,0.8,-126.8592
21-04-2016,26-04-2016,Standard Class,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8,0.8,-67.272
26-05-2016,26-05-2016,Same Day,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288
26-05-2016,26-05-2016,Same Day,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784
26-05-2016,26-05-2016,Same Day,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026
26-05-2016,26-05-2016,Same Day,Maurice Satty,Consumer,United States,Fort Worth,Texas,Central,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991
02-05-2016,07-05-2016,Standard Class,Bryan Davis,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397
08-09-2014,11-09-2014,First Class,Karen Carlisle,Corporate,United States,Macon,Georgia,South,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.8583
08-09-2014,11-09-2014,First Class,Karen Carlisle,Corporate,United States,Macon,Georgia,South,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0,30.1968
05-09-2016,06-09-2016,First Class,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,Central,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736
09-04-2017,11-04-2017,First Class,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914
09-04-2017,11-04-2017,First Class,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363
09-04-2017,11-04-2017,First Class,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074
06-12-2015,12-12-2015,Standard Class,Katrina Willman,Consumer,United States,Austin,Texas,Central,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851
26-06-2016,03-07-2016,Standard Class,Gene McClure,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.043
04-07-2015,08-07-2015,Standard Class,Alan Dominguez,Home Office,United States,New York City,New York,East,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892
22-11-2016,26-11-2016,Standard Class,Todd Boyes,Corporate,United States,New York City,New York,East,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
22-11-2016,26-11-2016,Standard Class,Todd Boyes,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148
22-11-2016,26-11-2016,Standard Class,Todd Boyes,Corporate,United States,New York City,New York,East,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.4952
10-11-2016,12-11-2016,First Class,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
10-11-2016,12-11-2016,First Class,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.552
27-08-2015,01-09-2015,Standard Class,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,0,9.2232
27-08-2015,01-09-2015,Standard Class,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1973,114.2,5,0,52.532
27-08-2015,01-09-2015,Standard Class,Philip Fox,Consumer,United States,San Diego,California,West,Office Supplies,Labels,Avery 511,3.08,1,0,1.4784
25-05-2015,29-05-2015,Standard Class,Justin Hirsh,Consumer,United States,Pueblo,Colorado,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,845.728,13,0.2,84.5728
30-12-2017,03-01-2018,Standard Class,Erica Bern,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
30-12-2017,03-01-2018,Standard Class,Erica Bern,Corporate,United States,Fairfield,California,West,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.475
08-12-2016,12-12-2016,Second Class,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,Central,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299
04-10-2015,07-10-2015,First Class,Alex Avila,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0,7.0096
23-12-2016,25-12-2016,Second Class,Logan Currie,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004
23-12-2016,25-12-2016,Second Class,Logan Currie,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0,83.0502
19-09-2015,24-09-2015,Second Class,Tracy Collins,Home Office,United States,Arlington,Virginia,South,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2,0,4.3372
03-07-2017,07-07-2017,Standard Class,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.5177
03-07-2017,07-07-2017,Standard Class,Chuck Sachs,Consumer,United States,Columbus,Georgia,South,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519
14-07-2016,16-07-2016,Second Class,Bryan Mills,Consumer,United States,Houston,Texas,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493
20-06-2016,21-06-2016,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Paper,Xerox 1898,46.76,7,0,22.4448
20-06-2016,21-06-2016,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.4206
20-06-2016,21-06-2016,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2,0,5.6628
20-06-2016,21-06-2016,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164
20-06-2016,21-06-2016,First Class,Roy Collins,Consumer,United States,Pasadena,California,West,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,2,0.2,-8.0784
09-12-2016,13-12-2016,Standard Class,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,Avery 517,3.69,1,0,1.7343
09-12-2016,13-12-2016,Standard Class,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Labels,Avery 477,122.12,4,0,56.1752
24-09-2016,01-10-2016,Standard Class,Pete Kriz,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,0.3,-13.3176
18-12-2016,23-12-2016,Standard Class,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624
18-12-2016,23-12-2016,Standard Class,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056
18-12-2016,23-12-2016,Standard Class,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965
10-12-2017,14-12-2017,Standard Class,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1,0.2,3.3725
01-07-2014,05-07-2014,Standard Class,Laurel Workman,Corporate,United States,Deltona,Florida,South,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
01-07-2014,05-07-2014,Standard Class,Laurel Workman,Corporate,United States,Deltona,Florida,South,Office Supplies,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288
03-02-2017,08-02-2017,Standard Class,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832
03-02-2017,08-02-2017,Standard Class,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694
03-03-2017,08-03-2017,Standard Class,Liz Preis,Consumer,United States,Murray,Kentucky,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656
09-10-2017,10-10-2017,First Class,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152
28-09-2014,03-10-2014,Standard Class,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0,12.4902
27-05-2014,30-05-2014,First Class,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555
14-06-2015,18-06-2015,Standard Class,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072
30-03-2016,01-04-2016,First Class,Cathy Prescott,Corporate,United States,Norwich,Connecticut,East,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566
15-10-2017,18-10-2017,Second Class,Frank Gastineau,Home Office,United States,San Francisco,California,West,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.376
23-05-2016,27-05-2016,Standard Class,Lisa DeCherney,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.302
02-06-2017,06-06-2017,Standard Class,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435
02-06-2017,06-06-2017,Standard Class,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
16-02-2014,21-02-2014,Standard Class,Michael Nguyen,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728
16-02-2014,21-02-2014,Standard Class,Michael Nguyen,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93
06-05-2014,10-05-2014,Standard Class,Harold Pawlan,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776
16-05-2016,23-05-2016,Standard Class,Jim Radford,Consumer,United States,Middletown,Connecticut,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0,0
02-04-2017,07-04-2017,Standard Class,Jamie Frazer,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.5286
31-03-2017,02-04-2017,Second Class,Chad McGuire,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.0406
31-03-2017,02-04-2017,Second Class,Chad McGuire,Consumer,United States,New York City,New York,East,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,176.1708
31-03-2017,02-04-2017,Second Class,Chad McGuire,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.0192
02-01-2017,04-01-2017,First Class,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
02-01-2017,04-01-2017,First Class,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528
02-01-2017,04-01-2017,First Class,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596
28-05-2015,01-06-2015,Standard Class,Karl Braun,Consumer,United States,Freeport,New York,East,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0,14.346
28-05-2015,01-06-2015,Standard Class,Karl Braun,Consumer,United States,Freeport,New York,East,Office Supplies,Labels,Avery 494,13.05,5,0,6.003
17-03-2014,24-03-2014,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742
17-03-2014,24-03-2014,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0,23.59
17-03-2014,24-03-2014,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Art,Newell 35,19.68,6,0,5.7072
17-03-2014,24-03-2014,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.098
17-03-2014,24-03-2014,Standard Class,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.2224
03-10-2014,08-10-2014,Second Class,Beth Paige,Consumer,United States,Evanston,Illinois,Central,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043
28-03-2016,31-03-2016,First Class,Aaron Smayling,Corporate,United States,Arlington,Virginia,South,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,0,7.85
04-05-2017,09-05-2017,Standard Class,Lindsay Williams,Corporate,United States,San Francisco,California,West,Technology,Phones,Motorola L804,183.96,5,0.2,20.6955
04-05-2017,09-05-2017,Standard Class,Lindsay Williams,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528
04-05-2017,09-05-2017,Standard Class,Lindsay Williams,Corporate,United States,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839
05-07-2014,05-07-2014,Same Day,Dan Campbell,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552
05-07-2014,05-07-2014,Same Day,Dan Campbell,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178
05-05-2016,07-05-2016,First Class,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044
26-04-2017,27-04-2017,First Class,Larry Blacks,Consumer,United States,Fort Worth,Texas,Central,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413
26-09-2014,01-10-2014,Second Class,Kean Takahito,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0
